X,Y,Name,description
-117.8502,33.63394,SR-73 : (348) South of Bison Avenue,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73348southofbisonavenue/sr73348southofbisonavenue.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.85689,33.63737,SR-73 : (349) Bison Avenue Overcross,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73349bisonavenueovercross/sr73349bisonavenueovercross.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.86101,33.6494,SR-73 : (350) South of University Drive Undercross,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73350southofuniversitydriveundercross/sr73350southofuniversitydriveundercross.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.86437,33.65567,SR-73 : (351) Jamboree Road,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73351jamboreeroad/sr73351jamboreeroad.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.96792,33.91715,SR-90 : (500) Beach Blvd NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90500beachblvdnwcorner/sr90500beachblvdnwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.96557,33.91747,SR-90 : (501) Market Place NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90501marketplacenwcorner/sr90501marketplacenwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.95943,33.91748,SR-90 : (502) Idaho St NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90502idahostnwcorner/sr90502idahostnwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.9459,33.9172,SR-90 : (503) Euclid St SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90503euclidstsecorner/sr90503euclidstsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.93987,33.91748,SR-90 : (504) Leslie St NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90504lesliestnwcorner/sr90504lesliestnwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.935,33.91752,SR-90 : (505) Walmart Drwy NE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90505walmartdrwynecorner/sr90505walmartdrwynecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.93289,33.91763,SR-90 : (506) Harbor Blvd NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90506harborblvdnwcorner/sr90506harborblvdnwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.92419,33.91729,SR-90 : (507) Palm St SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90507palmstsecorner/sr90507palmstsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.9067,33.91726,SR-90 : (508) Berry St SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90508berrystsecorner/sr90508berrystsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.9022,33.91739,SR-90 : (509) Gateway Center NE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90509gatewaycenternecorner/sr90509gatewaycenternecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.90055,33.91679,SR-90 : (510) Brea Blvd NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90510breablvdnwcorner/sr90510breablvdnwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.88966,33.91235,SR-90 : (511) Randolph Ave SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90511randolphavesecorner/sr90511randolphavesecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.88778,33.91164,SR-90 : (512) State College SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90512statecollegesecorner/sr90512statecollegesecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.8854,33.9109,SR-90 : (513) SR-57 SB OR SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90513sr57sborsecorner/sr90513sr57sborsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.88167,33.91061,SR-90 : (514) SR-57 NB OR SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90514sr57nborsecorner/sr90514sr57nborsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.88031,33.91093,SR-90 : (515) Associated Rd NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90515associatedrdnwcorner/sr90515associatedrdnwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.87512,33.91072,SR-90 : (516) Placentia Ave SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90516placentiaavesecorner/sr90516placentiaavesecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.8419,33.90397,SR-90 : (520) Rose Dr SE Corner,
-117.85243,33.91,SR-90 : (519) Valencia Ave NW Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90519valenciaavenwcorner/sr90519valenciaavenwcorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.86354,33.9109,SR-90 : (518) Kraemer Blvd SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90518kraemerblvdsecorner/sr90518kraemerblvdsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.86957,33.91083,SR-90 : (517) Shopping Ctr SE Corner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr90517shoppingctrsecorner/sr90517shoppingctrsecorner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.86071,33.640753,SR-73 : (352) MacArthur Offramp / Bison Ave,
-117.641015,33.450727,I-5 : (60) North of Vista Hermosa,
-118.087623,33.774257,SR-22 : (9) South of 405,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr229southof405/sr229southof405.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.919108,33.688414,I-405 : (167) Harbor Off Ramp,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i405167harborofframp/i405167harborofframp.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.011407,33.750324,I-405 : (152) North of Edwards,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i405152northofedwards/i405152northofedwards.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.034519,33.76984,I-405 : (150) South of Bolsa Chica,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i405150southofbolsachica/i405150southofbolsachica.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.011407,33.7510324,I-405 : (149) South of Edwards,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i405149southofedwards/i405149southofedwards.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.831294,33.789399,SR-55 : (53) NB Chapman,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr5553nbchapman/sr5553nbchapman.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.768833,33.691464,I-5 : (52) NOF Jeffrey Road,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i552nofjeffreyroad/i552nofjeffreyroad.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.722455,33.581182,SR-73 : (353) SOF Aliso Creek Road,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73353sofalisocreekroad/sr73353sofalisocreekroad.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.699557,33.608635,I-5 : (46) Los Alisos,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i546losalisos/i546losalisos.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.867405,33.76563,I-5 : (521) SB Main & Buffalo,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5521sbmainbuffalo/i5521sbmainbuffalo.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.867405,33.766908,I-5 : (522) Main & Santa Carla,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5522mainsantacarla/i5522mainsantacarla.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.86727,33.769021,I-5 : (523) Main & Edgewood,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5523mainedgewood/i5523mainedgewood.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.886446,33.789321,I-5 : (524) Chapman & Rampart,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5524chapmanrampart/i5524chapmanrampart.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.888339,33.789419,I-5 : (525) Chapman ramp,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5525chapmanramp/i5525chapmanramp.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.890402,33.7909,I-5 : (526) State College & City Drive,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5526statecollegecitydrive/i5526statecollegecitydrive.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.889769,33.792667,I-5 : (527) State College & Anaheim,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5527statecollegeanaheim/i5527statecollegeanaheim.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.889504,33.793653,I-5 : (528) State College & Orange Center,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5528statecollegeorangecenter/i5528statecollegeorangecenter.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.898473,33.799749,I-5 : (529) Gene Autry,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5529geneautry/i5529geneautry.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.900804,33.803386,I-5 : (530) Katella & Anaheim Way,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5530katellaanaheimway/i5530katellaanaheimway.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.904143,33.803357,I-5 : (531) Katella & Manchester,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5531katellamanchester/i5531katellamanchester.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.906376,33.805817,I-5 : (532) Anaheim & Manchester,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5532anaheimmanchester/i5532anaheimmanchester.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.906124,33.807278,I-5 : (533) Anaheim & Anaheim Way,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5533anaheimanaheimway/i5533anaheimanaheimway.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.908192,33.806583,I-5 : (534) Disney Way,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5534disneyway/i5534disneyway.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.915352,33.814618,I-5 : (535) SB Harbor,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5535sbharbor/i5535sbharbor.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.915401,33.81633,I-5 : (536) NB Harbor,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5536nbharbor/i5536nbharbor.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.923368,33.821634,I-5 : (537) SB Disneyland Off Ramp,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5537sbdisneylandofframp/i5537sbdisneylandofframp.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.930203,33.832571,I-5 : (538) Lincoln & Wilshire,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5538lincolnwilshire/i5538lincolnwilshire.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.932911,33.832274,I-5 : (539) Lincoln & Manchester,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5539lincolnmanchester/i5539lincolnmanchester.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.934895,33.832499,I-5 : (540) SB Lincoln Ave,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5540sblincolnave/i5540sblincolnave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.94157,33.836498,I-5 : (541) Euclid,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5541euclid/i5541euclid.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.958863,33.845675,I-5 : (542) Brookhurst On Ramp,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5542brookhurstonramp/i5542brookhurstonramp.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.976256,33.854364,I-5 : (543) Magnolia,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5543magnolia/i5543magnolia.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.976176,33.854789,I-5 : (544) Magnolia & Buckingham,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5544magnoliabuckingham/i5544magnoliabuckingham.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.992303,33.86426,I-5 : (545) Auto Center,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5545autocenter/i5545autocenter.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.885999,33.788469,I-5 : (700) Chapman Ave,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5700chapmanave/i5700chapmanave.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.917421,33.818315,I-5 : (701) Ball,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5701ball/i5701ball.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.93486,33.834251,I-5 : (702) N/O Lincoln,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5702nolincoln/i5702nolincoln.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.87977,33.80637,SR-57 : (703) Katella,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr57703katella/sr57703katella.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.875763,33.824786,SR-57 : (704)  S/O Wagner,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr57704sowagner/sr57704sowagner.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.875735,33.834028,SR-57 : (705) S/O Lincoln,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr57705solincoln/sr57705solincoln.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.6716,33.56918,I-5 : (400) Crown  Valley,
-117.802277,33.607386,SR-73 : (341) North of Toll Plaza A/ Bommer Canyon,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73341northoftollplazaabommercanyon/sr73341northoftollplazaabommercanyon.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.809635,33.609237,SR-73 : (342) N/O BOMMER B,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr73342nobommerb/sr73342nobommerb.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.59365,33.396541,I-5 : (900) Christianitos,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5900christianitos/i5900christianitos.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.64067,33.451,I-5 : (901) El Camino Real,
-117.699265,33.609067,I-5 : (902) El Toro/Los Alisos,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5902eltorolosalisos/i5902eltorolosalisos.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.720796,33.62885,I-5 : (903) Lake Forest,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5903lakeforest/i5903lakeforest.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.883284,33.785022,I-5 : (905) SB I-5 JSO SR-57/SR-22,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5905sbi5jsosr57sr22/i5905sbi5jsosr57sr22.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.889751,33.79172,I-5 : (904) NB I-5 JSO SR-57/SR-22,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5904nbi5jsosr57sr22/i5904nbi5jsosr57sr22.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.831811,33.808786,SR-55 : (906) SB SR-55 at SR-91 Interchange,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr55906sbsr55atsr91interchange/sr55906sbsr55atsr91interchange.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.085609,33.77453,I-405: (912)  SB JSO I-605,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i405912sbjsoi605/i405912sbjsoi605.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-118.063414,33.774498,I-405: (911)  NB JSO I-605,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i405911nbjsoi605/i405911nbjsoi605.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.880042,33.925324,SR-57 : (908) NB SR-57 at Lambert Road / Birch,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr57908nbsr57atlambertroadbirch/sr57908nbsr57atlambertroadbirch.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.831859,33.821051,SR-55 : (907) NB SR-55 at SR-91 Interchange,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr55907nbsr55atsr91interchange/sr55907nbsr55atsr91interchange.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.87864,33.93512,SR-57: (909) Lambert,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr57909lambert/sr57909lambert.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.6904,33.87329,"SR-91: (910)  WB SR-91 at SR-241, Coal Canyon","<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/sr91910wbsr91atsr241coalcanyon/sr91910wbsr91atsr241coalcanyon.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
-117.661298,33.510563,I-5 : (913) SB I-5 at ORTEGA HWY,
-117.666213,33.522097,I-5 : (914) NB I-5 at J.Serra,"<div style=""maxwidth:400""><img src=""https://cwwp2.dot.ca.gov/data/d12/cctv/image/i5914nbi5atjserra/i5914nbi5atjserra.jpg?_=1771278602"" alt=""Loading Traffic Camera Snapshot"" height=""240"" width=""352""><span style=""font-size: 0px;"">&nbsp;</span></div>"
